marca,modelo,precio,año,kilometros,combustible,transmision,potencia,fuente,carroceria
Citroën,Berlingo,14700,2017.0,181500,,manual,105,coches.net,furgoneta
Nissan,NV300,18600,2021.0,126100,diesel,M,120,coches.net,furgoneta
Renault,Trafic,32400,2024.0,27900,GASOLINA,Automática,115,coches.net,furgoneta
Hyundai,Staria,28400,2019.0,122300,diesel,M,172,coches.net,furgoneta
Mercedes-Benz,Citan,,2021.0,116700,diesel,M,110,coches.net,furgoneta
Hyundai,H350,19800,2023.0,34100,Híbrido,MANUAL,136,coches.net,furgoneta
Ford,Transit Connect,20300,2022.0,70200,DIESEL,DSG,120,coches.net,furgoneta
Nissan,Primastar,21500,2023.0,57200,GASOLINA,M6,114,coches.net,furgoneta
Nissan,NV200,17900,2020.0,110700km,Gasoil,M,90,coches.net,furgoneta
Fiat,Ducato,23700,2020.0,136400,Diesel,MANUAL,135,coches.net,furgoneta
Opel,Combo,29300,2020.0,151400,gasolina,manual,110 CV,coches.net,furgoneta
Ford,Transit Connect,13300,19.0,143700,gasoil,Manual,75,coches.net,furgoneta
Citroën,Jumpy,26600,2022.0,67600,gasolina,MANUAL,100,coches.net,furgoneta
Citroën,Jumper,18700,2021.0,123600,gasoil,,160,coches.net,furgoneta
Nissan,NV400,24300,,,GLP/Gasolina,M6,145,coches.net,furgoneta
Peugeot,Partner,26200,2024.0,27300,gasolina,Manual,100,coches.net,furgoneta
Hyundai,H350,,2020.0,124100,Electric,MANUAL,175,coches.net,furgoneta
Peugeot,Partner,7500 €,2017.0,220300 km,Eléctrico (BEV),Manual,141,coches.net,furgoneta
Citroën,Jumper,18600,2022.0,89700,Gasoil,manual,145,coches.net,furgoneta
MAN,TGE,7500,16.0,321200,Diésel,,140,coches.net,furgoneta
Volkswagen,Crafter,28600,2023.0,50300,GLP,manual,182,coches.net,furgoneta
Ford,Transit,16000,2020.0,139000,Autogás,M,105,coches.net,furgoneta
Peugeot,Expert,26200,2023.0,48900,Diesel,M6,95,coches.net,furgoneta
Citroën,Jumper,23200,2023.0,56900,Diesel,manual,130,coches.net,furgoneta
Toyota,Proace City,22600,,,Hybrid,M,95,coches.net,furgoneta
Mercedes-Benz,Vito,31600,2021.0,91700,diesel,,140,coches.net,furgoneta
Maxus,EV80,26200,2023.0,55900,Electric,M,120,coches.net,furgoneta
Mercedes-Benz,Sprinter,33900,23.0,45400,gasoil,,120,coches.net,furgoneta
MAN,TGE,,2024.0,23800,Diesel,manual,102,coches.net,furgoneta
Nissan,NV200,22200,2019.0,192000,Electric,Automática,90,coches.net,furgoneta
Volkswagen,Crafter,32500,2024.0,18100,gasolina,M6,140,coches.net,furgoneta
MAN,TGE,23100,2019.0,159000,diesel,Automática,97 CV,coches.net,furgoneta
Ford,Transit Courier,20100,2021.0,112200,Gasolina,manual,100,coches.net,furgoneta
Mercedes-Benz,Citan,30500,2023.0,43600,DIESEL,Automática,150,coches.net,furgoneta
Mercedes-Benz,Citan,30600,2022.0,91300,gasoil,manual,90,coches.net,furgoneta
Volkswagen,Crafter,33200,2021.0,101200,Diesel,manual,102,coches.net,furgoneta
Ford,Transit Connect,16100,2020.0,104900,diesel,M,100,coches.net,furgoneta
Nissan,NV400,16700,2018.0,149900,diesel,automático,105,coches.net,furgoneta
Opel,Combo,21700,2019.0,136200,Hibrido,Manual,110,coches.net,furgoneta
Mercedes-Benz,Vito,34300,2022.0,77900,Hibrido,Manual,150,coches.net,furgoneta
Peugeot,Expert,28200,2023.0,44200,Gasoil,M,150,coches.net,furgoneta
Ford,Transit Connect,17200,2019.0,166200,GASOLINA,M6,125,coches.net,furgoneta
Iveco,Daily,17600,2021.0,90600,Eléctrico,M,102,coches.net,furgoneta
Hyundai,Staria,20100,2022.0,82900,Diésel,MANUAL,177,coches.net,furgoneta
Nissan,NV300,21800,2022.0,99600,MHEV,manual,125,coches.net,furgoneta
Citroën,Jumpy,11800,2023.0,43600,GASOLINA,manual,100,coches.net,furgoneta
Renault,Master,33100,2024.0,21600,Híbrido,Automático,140,coches.net,furgoneta
Peugeot,Boxer,23200,2024.0,19100 km,Diésel,automático,140,coches.net,furgoneta
Iveco,Daily,25000,2023.0,33400,gasoil,Manual,100,coches.net,furgoneta
Ford,Transit Courier,22500,2023.0,43100,gasolina,M,100,coches.net,furgoneta
Ford,Transit Connect,21600,2022.0,61200,DIESEL,M6,75,coches.net,furgoneta
Ford,Transit Connect,18400,2021.0,92900,Diesel,manual,75,coches.net,furgoneta
Iveco,Daily,19600,2019.0,141300 km,Electrico,Manual,90,coches.net,furgoneta
Fiat,Doblo Cargo,22700 €,2023.0,45900,Gasoil,M6,105,coches.net,furgoneta
Renault,Master,24900,2024.0,28200km,gasolina,DSG,185,coches.net,furgoneta
Volkswagen,Transporter,29900,2023.0,48200,MHEV,manual,150,coches.net,furgoneta
Iveco,Daily,24800,2021.0,,diesel,AT,90,coches.net,furgoneta
Iveco,Daily,36400,2023.0,53500,Eléctrico,Auto,110,coches.net,furgoneta
Volkswagen,Transporter,20100,2020.0,133300 km,gasoil,Manual,115,coches.net,furgoneta
Mercedes-Benz,Citan,34500,2022.0,56400,Diésel,AT,102CV,coches.net,furgoneta
Toyota,Proace,37800,2024.0,20600,EV,AT,136,coches.net,furgoneta
Renault,Trafic,9400,2016.0,262900,DIESEL,M6,150,coches.net,furgoneta
Hyundai,Staria,13700,2019.0,118900,gasoil,AT,182,coches.net,furgoneta
Citroën,Jumper,19400,2024.0,18200,diesel,Manual,,coches.net,furgoneta
Iveco,Daily,29300,2021.0,98000,gasoil,Manual,90,coches.net,furgoneta
Citroën,Jumpy,17800,2022.0,45700,DIESEL,manual,120,coches.net,furgoneta
Volkswagen,Transporter,13800,2020.0,153100,gasoil,Automático,155,coches.net,furgoneta
Nissan,NV400,24600,2024.0,18200,DIESEL,M,105,coches.net,furgoneta
Peugeot,Expert,22500,2023.0,44600,Diesel,M6,105,coches.net,furgoneta
Ford,Transit,19400,2021.0,96500,diesel,M,130,coches.net,furgoneta
Fiat,Ducato,18400,2021.0,98700,diesel,M6,155,coches.net,furgoneta
Nissan,NV400,13500,2018.0,219200,Diésel,M,140,coches.net,furgoneta
Ford,Transit Courier,,2019.0,190300,gasolina,Auto,100,coches.net,furgoneta
Peugeot,Expert,19200,2021.0,96200,diesel,AT,155,coches.net,furgoneta
Maxus,Deliver 9,21800,2019.0,154800,DIESEL,Manual,155,coches.net,furgoneta
Citroën,Berlingo,16400,2018.0,192700,Gasolina,M6,100,coches.net,furgoneta
Nissan,NV300,18200,2022.0,82600,diesel,Manual,120,coches.net,furgoneta
Ford,Transit Connect,23700,2021.0,78100,gasoil,M,120,coches.net,furgoneta
Toyota,Proace,10800,2019.0,155400,,manual,136,coches.net,furgoneta
Iveco,Daily,22800,2020.0,126300,Diesel,manual,75,coches.net,furgoneta
Peugeot,Boxer,26500,2022.0,91400,CNG,M6,135,coches.net,furgoneta
Fiat,Ducato,26000,2022.0,85700,Hibrido,DSG,155,coches.net,furgoneta
Citroën,Jumper,15900,2020.0,92500,diesel,M,135,coches.net,furgoneta
Opel,Combo,22500,2020.0,163700,diesel,M,110,coches.net,furgoneta
Renault,Trafic,27300,2023.0,59000,DIESEL,M6,120,coches.net,furgoneta
Maxus,Deliver 9,12900,2019.0,181300,Gasolina,MANUAL,145,coches.net,furgoneta
Fiat,Doblo Cargo,20100,2024.0,24300,Diesel,Manual,110,coches.net,furgoneta
Mercedes-Benz,Citan,35400,2023.0,36200,gasoil,manual,150,coches.net,furgoneta
Opel,Movano,33800,2023.0,58800,gasoil,MANUAL,145,coches.net,furgoneta
Citroën,Jumpy,20100,2023.0,44400,Gasolina,M6,145,coches.net,furgoneta
Peugeot,Partner,20300,2022.0,,Diésel,M,95,coches.net,furgoneta
Opel,Movano,11600,2016.0,340000,gasoil,Manual,163,coches.net,furgoneta
Ford,Transit Connect,29200,2023.0,44200,Eléctrico (BEV),MANUAL,75,coches.net,furgoneta
Volkswagen,Transporter,25400,2021.0,125700,diesel,MANUAL,97,coches.net,furgoneta
Nissan,NV200,19400,2019.0,189800,gasoil,M6,90,coches.net,furgoneta
Fiat,Ducato,13800,2016.0,218000,Gasoil,manual,122,coches.net,furgoneta
Ford,Transit Connect,12100,20.0,141800,EV,Manual,75,coches.net,furgoneta
Volkswagen,Crafter,16800,2022.0,70000,gasoil,M,145,coches.net,furgoneta
Mercedes-Benz,Sprinter,37100,2023.0,51700,Gasoil,DSG,102,coches.net,furgoneta
Mercedes-Benz,Citan,33400,2020.0,139700,DIESEL,manual,130,coches.net,furgoneta
Opel,Combo,27000,2023.0,36000,Gasoil,Auto,115,coches.net,furgoneta
Ford,Transit,29300,2024.0,21600,Híbrido,M,155,coches.net,furgoneta
Mercedes-Benz,Vito,13000,2017.0,146200,GASOLINA,Manual,90,coches.net,furgoneta
Ford,Transit,17400,2018.0,133700 km,Diesel,M,110,coches.net,furgoneta
Peugeot,Boxer,11300,2017.0,185400,Gasoil,M,140,coches.net,furgoneta
Renault,Trafic,7500,2021.0,70200 km,DIESEL,Auto,120,coches.net,furgoneta
Fiat,Ducato,13100,2021.0,129700,gasolina,manual,160,coches.net,furgoneta
Renault,Kangoo,29300,2021.0,100000,diesel,MANUAL,70,coches.net,furgoneta
Volkswagen,Transporter,16200 €,2019.0,126700,Diesel,AT,110,coches.net,furgoneta
Nissan,NV400,20600,2023.0,44400,Gasoil,M,140,coches.net,furgoneta
Citroën,Berlingo,18100,2021.0,81300,Electrico,M,136,coches.net,furgoneta
Toyota,Proace City,14400,2021.0,84200,gasoil,manual,100,coches.net,furgoneta
MAN,TGE,16300 €,2017.0,246400,Diésel,AT,107,coches.net,furgoneta
Peugeot,Boxer,20500,2019.0,172800,Hibrido,Automático,165,coches.net,furgoneta
Ford,Transit Courier,20700,2022.0,92600,Gasolina,MANUAL,105,coches.net,furgoneta
Mercedes-Benz,Vito,26300,2022.0,66000,Diésel,MANUAL,140,coches.net,furgoneta
Maxus,EV80,,2023.0,50100,EV,M,125,coches.net,furgoneta
Toyota,Proace,26400,2021.0,123100,gasoil,Manual,150,coches.net,furgoneta
Ford,Transit Connect,24600,2022.0,93800,gasoil,M,105,coches.net,furgoneta
Renault,Trafic,23800,2021.0,122700,Gasoil,M,90,coches.net,furgoneta
Nissan,NV200,30800,2024.0,28700,Eléctrico,MANUAL,105,coches.net,furgoneta
Fiat,Ducato,29100,,,gasolina,manual,127,coches.net,furgoneta
Opel,Movano,18900,2019.0,131500,,MANUAL,145,coches.net,furgoneta
Ford,Transit Courier,24200,2021.0,99900,gasolina,M,105,coches.net,furgoneta
MAN,TGE,26800,2020.0,139100,,MANUAL,102,coches.net,furgoneta
Volkswagen,Caddy,27700,2024.0,16000,Gasoil,M6,102,coches.net,furgoneta
Iveco,Daily,21300,2019.0,178900,MHEV,Manual,110,coches.net,furgoneta
Mercedes-Benz,Vito,21700,2020.0,112900,Diesel,Manual,110,coches.net,furgoneta
Mercedes-Benz,Vito,32500,2022.0,55400,Gasoil,M6,102,coches.net,furgoneta
Renault,Trafic,11.000,2021.0,70900,diesel,M,120,coches.net,furgoneta
Mercedes-Benz,Citan,27700,2023.0,49800,Hybrid,manual,102,coches.net,furgoneta
Hyundai,H350,"28000,00",2020.0,93500,Eléctrico (BEV),AT,175,coches.net,furgoneta
Maxus,EV80,24000,2021.0,81300,Electric,Automática,120,coches.net,furgoneta
Citroën,Berlingo,17800,2023.0,45400,,automático,136,coches.net,furgoneta
Iveco,Daily,29000,2020.0,117900,,Manual,140,coches.net,furgoneta
Fiat,Ducato,24400,2022.0,77100,,manual,160,coches.net,furgoneta
Ford,Transit,23300,2022.0,71100,DIESEL,M6,100,coches.net,furgoneta
Ford,Transit,10100,,,Gas Natural,Automático,130,coches.net,furgoneta
Toyota,Proace,25300,23.0,36900,GLP/Gasolina,Automática,125,coches.net,furgoneta
Nissan,NV400,21200,2023.0,50300,GLP/Gasolina,M,115,coches.net,furgoneta
Opel,Combo,27300,2020.0,146600,Gasoil,MANUAL,110,coches.net,furgoneta
Iveco,Daily,32300,2023.0,56000,Gasoil,MANUAL,130,coches.net,furgoneta
Renault,Kangoo,19000,2023.0,,DIESEL,Automático,70,coches.net,furgoneta
Peugeot,Boxer,19600,2018.0,256200,Diésel,M6,130,coches.net,furgoneta
Volkswagen,Crafter,31800,2020.0,119900,Gasoil,AT,177,coches.net,furgoneta
Peugeot,Expert,21000,2021.0,79600,DIESEL,Automático,100,coches.net,furgoneta
Volkswagen,Transporter,31500,2023.0,32600,gasolina,manual,107,coches.net,furgoneta
MAN,TGE,21000,2023.0,41400,DIESEL,Manual,140,coches.net,furgoneta
Nissan,NV200,21500,2021.0,74900,diesel,M,110,coches.net,furgoneta
Peugeot,Expert,18400,2022.0,63400,Diesel,M6,100,coches.net,furgoneta
Mercedes-Benz,Vito,15400,2019.0,145400,gasolina,DSG,150,coches.net,furgoneta
,Master,11500,2016.0,340000,Diésel,M6,110,coches.net,furgoneta
Toyota,Proace City,24300,2023.0,50300,Diesel,M6,95,coches.net,furgoneta
Volkswagen,Caddy,45600,2024.0,20900,diesel,Manual,75,coches.net,furgoneta
MAN,TGE,16300,2019.0,173100,diesel,manual,140,coches.net,furgoneta
Peugeot,Partner,13800,2016.0,,EV,manual,136,coches.net,furgoneta
Ford,Transit Connect,15600,2019.0,152800,,Manual,125,coches.net,furgoneta
Volkswagen,Caddy,21800,2022.0,95100,DIESEL,MANUAL,75,coches.net,furgoneta
Hyundai,Staria,13500,2022.0,65900,gasoil,Automática,182,coches.net,furgoneta
Fiat,Doblo Cargo,19100,2023.0,47800,Gasolina,Manual,105,coches.net,furgoneta
Fiat,Ducato,34900,2023.0,,Eléctrico (BEV),M6,165,coches.net,furgoneta
Citroën,Berlingo,27000,2023.0,52200,GASOLINA,MANUAL,110,coches.net,furgoneta
Toyota,Proace City,17100,2021.0,84900,diesel,M6,110,coches.net,furgoneta
Opel,Movano,28000 €,2023.0,48100,Diesel,Manual,145,coches.net,furgoneta
Opel,Movano,23500,2023.0,42900,DIESEL,M6,145,coches.net,furgoneta
Peugeot,Expert,22400,2019.0,210100,diesel,DSG,95,coches.net,furgoneta
Citroën,Berlingo,14300,2018.0,134800,GASOLINA,Automático,110,coches.net,furgoneta
Mercedes-Benz,Vito,,2020.0,134800,gasolina,Manual,75,coches.net,furgoneta
Nissan,NV200,17300,2020.0,108000,Diesel,manual,115,coches.net,furgoneta
,Sprinter,15500,2020.0,178100,gasoil,MANUAL,150,coches.net,furgoneta
Opel,Combo,12500,2020.0,148500,Diesel,Auto,110,coches.net,furgoneta
Opel,Vivaro,15200,2021.0,89200,DIESEL,M,115,coches.net,furgoneta
Opel,Vivaro,7500,2017.0,139400,Gasoil,manual,175,coches.net,furgoneta
Mercedes-Benz,Sprinter,11300,2015.0,380000,gasolina,manual,110,coches.net,furgoneta
Iveco,Daily,31700,2023.0,48900,Diésel,Manual,100,coches.net,furgoneta
Peugeot,Partner,,2023.0,41500,Eléctrico,Auto,141,coches.net,furgoneta
Iveco,Daily,19500,2021.0,103700,Gasoil,AT,130,coches.net,furgoneta
Citroën,Jumpy,13100,2019.0,201100,gasoil,M,115,coches.net,furgoneta
Mercedes-Benz,Sprinter,32000,2019.0,197300,gasoil,manual,102,coches.net,furgoneta
Peugeot,Boxer,27200,2024.0,15300,Diesel,Manual,160,coches.net,furgoneta
Mercedes-Benz,Sprinter,31500,2022.0,62500,Gasoil,MANUAL,150,coches.net,furgoneta
Nissan,NV400,19100 €,2018.0,260000,gasoil,Automática,110,coches.net,furgoneta
Citroën,Jumper,23400,2024.0,21100km,Diésel,M,130,coches.net,furgoneta
Hyundai,H350,31200,2022.0,78600,diesel,Automático,141,coches.net,furgoneta
Iveco,Daily,29400,2023.0,37300,EV,manual,,coches.net,furgoneta
Peugeot,Expert,26400,2022.0,72800,DIESEL,M6,125,coches.net,furgoneta
Nissan,NV300,17700,2020.0,132900,Diésel,Automático,120,coches.net,furgoneta
Fiat,Scudo,15400,2020.0,157900,Gasoil,Manual,145,coches.net,furgoneta
Renault,Master,21500,2023.0,44100,Diesel,M,135,coches.net,furgoneta
Mercedes-Benz,Sprinter,39000,2021.0,101700,Eléctrico (BEV),M6,90,coches.net,furgoneta
Volkswagen,Caddy,25600,2020.0,146200,gasolina,Manual,,coches.net,furgoneta
Toyota,Proace City,35700,2024.0,19700,Diesel,M,110,coches.net,furgoneta
Toyota,Proace City,12800,2016.0,297300,Electric,Manual,110,coches.net,furgoneta
Volkswagen,Transporter,24.000,2018.0,260000,Gasoil,Manual,150,coches.net,furgoneta
Ford,Transit Connect,20700,2022.0,64100,Autogás,M6,115,coches.net,furgoneta
Mercedes-Benz,Citan,35200,2023.0,57400,GASOLINA,M6,102,coches.net,furgoneta
Opel,Vivaro,29700,2022.0,84800,Hibrido,Manual,100,coches.net,furgoneta
Nissan,Primastar,20800,2022.0,77600 km,DIESEL,manual,114,coches.net,furgoneta
Opel,Combo,16300,2021.0,115000,DIESEL,M6,100,coches.net,furgoneta
Peugeot,Partner,24100,2023.0,56400,Gasolina,M,115,coches.net,furgoneta
Toyota,Proace,16700 €,2016.0,241700,gasolina,Manual,125,coches.net,furgoneta
Volkswagen,Transporter,22000,2022.0,51600,Gasolina,MANUAL,102,coches.net,furgoneta
Nissan,Primastar,23900,22.0,68500km,Diésel,Manual,119,coches.net,furgoneta
Renault,Master,,2021.0,69900,Diésel,MANUAL,110,coches.net,furgoneta
Volkswagen,Caddy,14600,2021.0,126000,Gasoil,manual,75,coches.net,furgoneta
Toyota,Proace City,35300,2023.0,55300,DIESEL,manual,95,coches.net,furgoneta
Renault,Master,12400,2016.0,290300,Electrico,M,110,coches.net,furgoneta
Renault,Trafic,24400,2021.0,,Electrico,Automática,150,coches.net,furgoneta
Mercedes-Benz,Vito,33300,2022.0,67700,Diesel,MANUAL,,coches.net,furgoneta
Hyundai,H350,19800,2020.0,115000,Diésel,M,131,coches.net,furgoneta
Mercedes-Benz,Citan,28700,2020.0,105200km,DIESEL,manual,140,coches.net,furgoneta
Ford,Transit Connect,27000,2022.0,71600,,M,75,coches.net,furgoneta
Mercedes-Benz,,40900,2024.0,24200,Diésel,Manual,90,coches.net,furgoneta
Opel,Vivaro,41200,2023.0,51500,Eléctrico,AT,115,coches.net,furgoneta
Hyundai,Staria,33600 €,2024.0,21700 km,MHEV,M,177,coches.net,furgoneta
Nissan,NV300,30200,2022.0,70800,gasoil,Manual,120,coches.net,furgoneta
Opel,Movano,22400,2021.0,96000,diesel,M,168,coches.net,furgoneta
Renault,Trafic,17600,2020.0,124000,GASOLINA,manual,85,coches.net,furgoneta
Ford,Transit Courier,30500,2023.0,41500,Gasolina,M6,95,coches.net,furgoneta
Opel,Movano,8100,2017.0,188800,Gasoil,M6,163,coches.net,furgoneta
MAN,TGE,34400,2024.0,20500,Diésel,Manual,107,coches.net,furgoneta
Fiat,Scudo,27800,2020.0,121000,Electrico,M,125,coches.net,furgoneta
Renault,Trafic,10000,2015.0,202100,DIESEL,MANUAL,145,coches.net,furgoneta
Ford,Transit Courier,7500,2015.0,208900,Diesel,Manual,75,coches.net,furgoneta
Peugeot,Expert,20200,2018.0,258900,diesel,MANUAL,150,coches.net,furgoneta
Ford,Transit Courier,19500,2020.0,79900,gasoil,manual,75,coches.net,furgoneta
Iveco,Daily,25700,2022.0,65900,Diesel,Manual,140,coches.net,furgoneta
,Caddy,15200,2023.0,43000,GASOLINA,M6,114,coches.net,furgoneta
Nissan,NV300,28900,2024.0,28100,Diésel,Manual,115,coches.net,furgoneta
Peugeot,Expert,8800,2017.0,281000,GASOLINA,M,120,coches.net,furgoneta
Peugeot,Partner,17700,2017.0,179200 km,Electrico,manual,131,coches.net,furgoneta
Hyundai,Staria,22000,2019.0,126400,Diesel,M6,172,coches.net,furgoneta
Nissan,NV300,26600,2024.0,25500,Gasoil,Automática,,coches.net,furgoneta
Renault,Trafic,23000,2021.0,98700,Electric,M6,115,coches.net,furgoneta
Iveco,Daily,37000,2024.0,23000,Diesel,MANUAL,90 CV,coches.net,furgoneta
Iveco,Daily,26600,2022.0,39800,gasoil,M,140,coches.net,furgoneta
Mercedes-Benz,Citan,35100,2022.0,59600,Gasoil,MANUAL,75,coches.net,furgoneta
Nissan,NV400,18800,2024.0,27300,gasoil,M,145,coches.net,furgoneta
Ford,Transit,25300,2023.0,38200,GASOLINA,M,135,coches.net,furgoneta
Ford,Transit Courier,29100,2023.0,49500,gasoil,M6,75,coches.net,furgoneta
Volkswagen,Caddy,15500,2020.0,162600,Diesel,MANUAL,70,coches.net,furgoneta
Mercedes-Benz,Sprinter,28400,2024.0,27200,GASOLINA,Automático,130,coches.net,furgoneta
Mercedes-Benz,Sprinter,25100,2019.0,105500,Eléctrico,MANUAL,120 CV,coches.net,furgoneta
Renault,Trafic,20900,2017.0,211900,Electrico,manual,85,coches.net,furgoneta
Maxus,Deliver 9,13500,2017.0,235700,Gasoil,MANUAL,150,coches.net,furgoneta
Fiat,Doblo Cargo,17900,2016.0,177300,DIESEL,M6,95,coches.net,furgoneta
Mercedes-Benz,Sprinter,31600 €,2022.0,78100 km,Hybrid,manual,90,coches.net,furgoneta
Citroën,Jumper,16800,2020.0,118100,Diesel,manual,130,coches.net,furgoneta
Fiat,Ducato,17400,2021.0,92100,gasoil,Manual,127,coches.net,furgoneta
Opel,Combo,23100,2023.0,40900,Gasoil,M,105,coches.net,furgoneta
Nissan,Primastar,16700,2017.0,141600,EV,MANUAL,,coches.net,furgoneta
Iveco,Daily,21600,2023.0,56600,Diesel,Automática,120,coches.net,furgoneta
Iveco,Daily,28300,2023.0,43000,Gasolina,manual,90,coches.net,furgoneta
Fiat,Scudo,12300,2022.0,68300km,Diésel,M,150,coches.net,furgoneta
Opel,Movano,27400,2022.0,59800,GASOLINA,M,110,coches.net,furgoneta
Fiat,Doblo Cargo,13600,2018.0,211500,Eléctrico,M6,90,coches.net,furgoneta
Iveco,Daily,15000,2022.0,58600,Gasoil,Manual,130,coches.net,furgoneta
Volkswagen,Transporter,23000,2019.0,127600,Diésel,MANUAL,199,coches.net,furgoneta
Citroën,Jumpy,10100,2016.0,262400,diesel,AT,120,coches.net,furgoneta
Fiat,Doblo Cargo,17700,2017.0,253800,Diesel,M6,100,coches.net,furgoneta
Toyota,Proace City,29500,2023.0,40400,Hibrido,Manual,100,coches.net,furgoneta
Iveco,Daily,26400,2021.0,134800,gasoil,Manual,100,coches.net,furgoneta
Nissan,NV400,29100,2022.0,90200,EV,MANUAL,140CV,coches.net,furgoneta
Nissan,NV400,32300,2024.0,20400,gasoil,Automático,110,coches.net,furgoneta
Toyota,Proace,37100,2022.0,64000,EV,Manual,136,coches.net,furgoneta
Peugeot,Expert,20400,2020.0,77700,diesel,M,115,coches.net,furgoneta
Iveco,Daily,39400 €,2023.0,35800,Diesel,M6,150,coches.net,furgoneta
Opel,Movano,19600,2019.0,181400,gasoil,Manual,150,coches.net,furgoneta
MAN,TGE,31800,2022.0,81500,gasoil,M,102,coches.net,furgoneta
Renault,Kangoo,17900,2019.0,187200,EV,Manual,90,coches.net,furgoneta
Citroën,Berlingo,21900,2024.0,22100,gasolina,M6,110,coches.net,furgoneta
Ford,Transit Courier,22200 €,2022.0,64600,gasoil,Automático,70,coches.net,furgoneta
Toyota,Proace,26200,2020.0,123500,diesel,M6,145,coches.net,furgoneta
Mercedes-Benz,Citan,27200 €,2022.0,82300,Gasoil,Manual,100,coches.net,furgoneta
Mercedes-Benz,Vito,15500,2022.0,61200,diesel,MANUAL,102,coches.net,furgoneta
Renault,Kangoo,26800,,,EV,M,90,coches.net,furgoneta
Fiat,Ducato,20600,2023.0,49500,DIESEL,M6,160,coches.net,furgoneta
Opel,Movano,13700,2021.0,,gasoil,M6,105,coches.net,furgoneta
Ford,Transit Courier,28600 €,2024.0,15500,Gasolina,Auto,100,coches.net,furgoneta
Ford,Transit,21200,2021.0,76500,Diesel,Automático,130,coches.net,furgoneta
Ford,Transit Connect,11000,2017.0,194700,Gasoil,manual,75,coches.net,furgoneta
Citroën,Jumpy,17700,2022.0,64900km,diesel,manual,100,coches.net,furgoneta
Toyota,Proace,26900,2022.0,55900,Diésel,M6,120,coches.net,furgoneta
Volkswagen,Transporter,16800,2018.0,190600,gasoil,M6,204,coches.net,furgoneta
Volkswagen,Transporter,27600,2023.0,50100,diesel,M,150,coches.net,furgoneta
Volkswagen,Transporter,28800,2023.0,42500,DIESEL,M6,115,coches.net,furgoneta
Nissan,NV300,28600,2019.0,137500,EV,Manual,120,coches.net,furgoneta
Volkswagen,Transporter,22200,2021.0,102700,Gasoil,M6,97,coches.net,furgoneta
Volkswagen,Transporter,16400,2019.0,150400,Diesel,,145,coches.net,furgoneta
Opel,Vivaro,22500,2021.0,96700,,M6,180,coches.net,furgoneta
Citroën,Berlingo,20300,2020.0,120400,GASOLINA,manual,110,coches.net,furgoneta
Nissan,NV300,7500,2017.0,193000,Gasolina,AT,120,coches.net,furgoneta
Ford,Transit Courier,15700,2015.0,277400,Diésel,manual,75,coches.net,furgoneta
Mercedes-Benz,Vito,33500,2023.0,39300,diesel,M,,coches.net,furgoneta
Mercedes-Benz,Vito,22900,2019.0,143800,Diésel,M,75,coches.net,furgoneta
Mercedes-Benz,Citan,21600,2021.0,105400,Diésel,DSG,150,coches.net,furgoneta
